2015-06-10 07:23:12.043337,26.0,78.8,64.0
2015-06-10 07:24:12.628372,26.0,78.8,64.0
2015-06-10 07:25:13.206788,26.0,78.8,64.0
2015-06-10 07:26:13.783474,26.0,78.8,64.0
2015-06-10 07:27:14.365843,26.0,78.8,64.0
2015-06-10 07:28:14.951303,26.0,78.8,64.0
2015-06-10 07:29:15.537504,26.0,78.8,64.0
2015-06-10 07:30:16.121129,26.0,78.8,64.0
2015-06-10 07:31:19.234596,26.0,78.8,64.0
2015-06-10 07:32:19.820569,27.0,80.6,63.0
2015-06-10 07:33:20.406852,26.0,78.8,64.0
2015-06-10 07:34:20.990061,26.0,78.8,64.0
2015-06-10 07:35:21.577185,26.0,78.8,64.0
2015-06-10 07:36:22.161106,26.0,78.8,64.0
2015-06-10 07:37:22.744124,26.0,78.8,64.0
2015-06-10 07:38:23.330689,26.0,78.8,64.0
2015-06-10 07:39:23.906840,26.0,78.8,64.0
2015-06-10 07:40:24.493433,26.0,78.8,64.0
2015-06-10 07:41:25.079601,26.0,78.8,64.0
2015-06-10 07:42:25.666706,26.0,78.8,64.0
2015-06-10 07:43:26.250949,26.0,78.8,64.0
2015-06-10 07:44:26.837994,26.0,78.8,64.0
2015-06-10 07:45:27.421927,26.0,78.8,64.0
2015-06-10 07:46:28.007543,26.0,78.8,64.0
2015-06-10 07:47:28.592138,26.0,78.8,64.0
2015-06-10 07:48:29.172608,26.0,78.8,64.0
2015-06-10 07:49:37.333746,26.0,78.8,64.0
2015-06-10 07:50:37.919143,26.0,78.8,64.0
2015-06-10 07:51:38.505871,26.0,78.8,64.0
2015-06-10 07:52:41.615405,26.0,78.8,64.0
2015-06-10 07:53:42.200989,26.0,78.8,64.0
2015-06-10 07:54:42.787491,26.0,78.8,64.0
2015-06-10 07:55:43.373162,26.0,78.8,64.0
2015-06-10 07:56:43.956685,26.0,78.8,64.0
2015-06-10 07:57:44.543526,26.0,78.8,64.0
2015-06-10 07:58:45.130436,26.0,78.8,64.0
2015-06-10 07:59:45.714530,26.0,78.8,64.0
2015-06-10 08:00:46.297447,26.0,78.8,64.0
2015-06-10 08:01:46.880263,26.0,78.8,64.0
2015-06-10 08:02:52.523288,26.0,78.8,64.0
2015-06-10 08:03:55.637794,26.0,78.8,64.0
2015-06-10 08:04:56.225406,26.0,78.8,64.0
2015-06-10 08:05:56.810562,26.0,78.8,64.0
2015-06-10 08:06:59.926543,26.0,78.8,64.0
